SHA256,SIZE,MARKET,PERMISSIONS_LIST,api_DEVICEID,api_EXEC,api_CIPHER,api_SMSMANAGER,api_DYN_LOAD,int_BOOT,LABEL
9293ACC7BC5CFA723F4C391812700175CE84EE6A911DD76FB1DF406845121115,75866491,anzhi,android.permission.ACCESS_COARSE_LOCATION|android.permission.ACCESS_FINE_LOCATION|android.permission.ACCESS_LOCATION_EXTRA_COMMANDS|android.permission.ACCESS_NETWORK_STATE|android.permission.ACCESS_WIFI_STATE|android.permission.CAMERA|android.permission.CHANGE_NETWORK_STATE|android.permission.CHANGE_WIFI_STATE|android.permission.FLASHLIGHT|android.permission.FOREGROUND_SERVICE|android.permission.GET_TASKS|android.permission.INTERNET|android.permission.MODIFY_AUDIO_SETTINGS|android.permission.MOUNT_UNMOUNT_FILESYSTEMS|android.permission.READ_EXTERNAL_STORAGE|android.permission.READ_MEDIA_AUDIO|android.permission.READ_MEDIA_IMAGES|android.permission.READ_MEDIA_VIDEO|android.permission.READ_PHONE_STATE|android.permission.RECORD_AUDIO|android.permission.REQUEST_INSTALL_PACKAGES|android.permission.SYSTEM_ALERT_WINDOW|android.permission.VIBRATE|android.permission.WAKE_LOCK|android.permission.WRITE_EXTERNAL_STORAGE|android.permission.WRITE_MEDIA_STORAGE|android.permission.WRITE_SETTINGS|com.coloros.mcs.permission.RECIEVE_MCS_MESSAGE|com.heytap.mcs.permission.RECIEVE_MCS_MESSAGE|com.huawei.appmarket.service.commondata.permission.GET_COMMON_DATA|com.meizu.c2dm.permission.RECEIVE|com.meizu.flyme.push.permission.RECEIVE|com.youxiake.permission.C2D_MESSAGE|com.youxiake.permission.MIPUSH_RECEIVE|com.youxiake.permission.PROCESS_PUSH_MSG|com.youxiake.permission.PUSH_PROVIDER|com.youxiake.permission.RECORD_AUDIO|com.youxiake.push.permission.MESSAGE|getui.permission.GetuiService.com.youxiake,1,0,1,0,1,1,0
1E92020264C187C50AC42EF4B5CDF2516C1B818829041B9CBDDF671F45222013,46149768,anzhi,android.permission.ACCESS_COARSE_LOCATION|android.permission.ACCESS_FINE_LOCATION|android.permission.ACCESS_LOCATION_EXTRA_COMMANDS|android.permission.ACCESS_NETWORK_STATE|android.permission.ACCESS_WIFI_STATE|android.permission.BLUETOOTH|android.permission.BROADCAST_PACKAGE_ADDED|android.permission.BROADCAST_PACKAGE_CHANGED|android.permission.BROADCAST_PACKAGE_INSTALL|android.permission.BROADCAST_PACKAGE_REPLACED|android.permission.CAMERA|android.permission.CHANGE_NETWORK_STATE|android.permission.CHANGE_WIFI_STATE|android.permission.FLASHLIGHT|android.permission.FOREGROUND_SERVICE|android.permission.GET_TASKS|android.permission.INTERNET|android.permission.MOUNT_UNMOUNT_FILESYSTEMS|android.permission.READ_EXTERNAL_STORAGE|android.permission.READ_LOGS|android.permission.READ_PHONE_STATE|android.permission.RECEIVE_BOOT_COMPLETED|android.permission.REQUEST_INSTALL_PACKAGES|android.permission.VIBRATE|android.permission.WAKE_LOCK|android.permission.WRITE_EXTERNAL_STORAGE|com.huawei.appmarket.service.commondata.permission.GET_COMMON_DATA|com.xy.rrym.permission.MIPUSH_RECEIVE|com.xy.rrym.permission.PROCESS_PUSH_MSG|com.xy.rrym.permission.PUSH_PROVIDER,1,0,1,0,1,1,0
C2449C36660DA7DF2A256D28237ADB9B2B6C209BB8B7ED7CF01A71AD57844C08,123463569,anzhi,android.permission.ACCESS_BACKGROUND_LOCATION|android.permission.ACCESS_COARSE_LOCATION|android.permission.ACCESS_FINE_LOCATION|android.permission.ACCESS_LOCATION_EXTRA_COMMANDS|android.permission.ACCESS_NETWORK_STATE|android.permission.ACCESS_WIFI_STATE|android.permission.BLUETOOTH|android.permission.BLUETOOTH_ADMIN|android.permission.CALL_PHONE|android.permission.CAMERA|android.permission.CHANGE_NETWORK_STATE|android.permission.CHANGE_WIFI_MULTICAST_STATE|android.permission.CHANGE_WIFI_STATE|android.permission.FOREGROUND_SERVICE|android.permission.GET_TASKS|android.permission.INTERNET|android.permission.MODIFY_AUDIO_SETTINGS|android.permission.MOUNT_UNMOUNT_FILESYSTEMS|android.permission.QUERY_ALL_PACKAGES|android.permission.READ_CONTACTS|android.permission.READ_EXTERNAL_STORAGE|android.permission.READ_LOGS|android.permission.READ_PHONE_STATE|android.permission.RECEIVE_USER_PRESENT|android.permission.RECORD_AUDIO|android.permission.REQUEST_INSTALL_PACKAGES|android.permission.SYSTEM_ALERT_WINDOW|android.permission.TRANSMIT_IR|android.permission.USE_FINGERPRINT|android.permission.VIBRATE|android.permission.WAKE_LOCK|android.permission.WRITE_EXTERNAL_STORAGE|android.permission.WRITE_SETTINGS|com.coloros.mcs.permission.RECIEVE_MCS_MESSAGE|com.gree.greesmarthome.permission.JPUSH_MESSAGE|com.gree.greesmarthome.permission.MIPUSH_RECEIVE|com.gree.greesmarthome.permission.PROCESS_PUSH_MSG|com.gree.greesmarthome.permission.PUSH_PROVIDER|com.heytap.mcs.permission.RECIEVE_MCS_MESSAGE|com.huawei.android.launcher.permission.CHANGE_BADGE|com.huawei.appmarket.service.commondata.permission.GET_COMMON_DATA|MediaStore.Images.Media.EXTERNAL_CONTENT_URI|MediaStore.Images.Media.INTERNAL_CONTENT_URI,0,0,0,0,1,0,0
A3C1BCFF18251B51E9AEE37D98B514B68D46C885264876034A1AA6C28F904617,62757060,anzhi,android.hardware.camera.autofocus|android.permission.ACCESS_NETWORK_STATE|android.permission.ACCESS_WIFI_STATE|android.permission.CAMERA|android.permission.CHANGE_NETWORK_STATE|android.permission.CHANGE_WIFI_STATE|android.permission.DISABLE_KEYGUARD|android.permission.DOWNLOAD_WITHOUT_NOTIFICATION|android.permission.FLASHLIGHT|android.permission.FOREGROUND_SERVICE|android.permission.GET_TASKS|android.permission.INTERNET|android.permission.MODIFY_AUDIO_SETTINGS|android.permission.QUERY_ALL_PACKAGES|android.permission.READ_CALENDAR|android.permission.READ_CONTACTS|android.permission.READ_EXTERNAL_STORAGE|android.permission.READ_PHONE_STATE|android.permission.RECEIVE_USER_PRESENT|android.permission.RECORD_AUDIO|android.permission.REORDER_TASKS|android.permission.REQUEST_INSTALL_PACKAGES|android.permission.SET_WALLPAPER|android.permission.SYSTEM_ALERT_WINDOW|android.permission.USE_FINGERPRINT|android.permission.VIBRATE|android.permission.WAKE_LOCK|android.permission.WRITE_CALENDAR|android.permission.WRITE_EXTERNAL_STORAGE|android.permission.WRITE_SETTINGS|baidu.push.permission.WRITE_PUSHINFOPROVIDER.com.baidu.wenku|com.android.launcher2.permission.INSTALL_SHORTCUT|com.android.launcher2.permission.UNINSTALL_SHORTCUT|com.android.launcher3.permission.INSTALL_SHORTCUT|com.android.launcher3.permission.UNINSTALL_SHORTCUT|com.android.launcher.permission.INSTALL_SHORTCUT|com.android.launcher.permission.UNINSTALL_SHORTCUT|com.asus.msa.SupplementaryDID.ACCESS|com.baidu.permission.SHARE|com.baidu.wenku.permission.MIPUSH_RECEIVE|com.baidu.wenku.permission.sofire.RECEIVE|com.baidu.wenku.permission.xenv.RECEIVE|com.coloros.mcs.permission.RECIEVE_MCS_MESSAGE|com.fingerprints.service.ACCESS_FINGERPRINT_MANAGER|com.heytap.mcs.permission.RECIEVE_MCS_MESSAGE|com.sec.feature.fingerprint_manager_service|freemme.permission.msa,1,0,1,0,1,0,0
CD143F4B8368BECACD268F572691C4B2C4FE56089CAE8633F3C97E8F11552A7A,52143996,appchina,android.permission.ACCESS_DOWNLOAD_MANAGER|android.permission.ACCESS_NETWORK_STATE|android.permission.ACCESS_WIFI_STATE|android.permission.BLUETOOTH|android.permission.BLUETOOTH_ADMIN|android.permission.BROADCAST_STICKY|android.permission.CAMERA|android.permission.CHANGE_NETWORK_STATE|android.permission.CHANGE_WIFI_STATE|android.permission.DISABLE_KEYGUARD|android.permission.DOWNLOAD_WITHOUT_NOTIFICATION|android.permission.EXPAND_STATUS_BAR|android.permission.FLASHLIGHT|android.permission.FOREGROUND_SERVICE|android.permission.GET_TASKS|android.permission.INTERNET|android.permission.KILL_BACKGROUND_PROCESSES|android.permission.LOCAL_MAC_ADDRESS|android.permission.MANAGE_ACCOUNTS|android.permission.MODIFY_AUDIO_SETTINGS|android.permission.MOUNT_UNMOUNT_FILESYSTEMS|android.permission.RAISED_THREAD_PRIORITY|android.permission.READ_APN_SETTINGS|android.permission.READ_CONTACTS|android.permission.READ_EXTERNAL_STORAGE|android.permission.READ_LOGS|android.permission.READ_PHONE_STATE|android.permission.RECEIVE_USER_PRESENT|android.permission.RECORD_AUDIO|android.permission.REQUEST_INSTALL_PACKAGES|android.permission.RESTART_PACKAGES|android.permission.SYSTEM_ALERT_WINDOW|android.permission.SYSTEM_OVERLAY_WINDOW|android.permission.USE_FULL_SCREEN_INTENT|android.permission.VIBRATE|android.permission.WAKE_LOCK|android.permission.WRITE_EXTERNAL_STORAGE|android.permission.WRITE_SETTINGS|com.android.launcher.permission.READ_SETTINGS|com.coloros.mcs.permission.RECIEVE_MCS_MESSAGE|com.heytap.mcs.permission.RECIEVE_MCS_MESSAGE|com.huawei.appmarket.service.commondata.permission.GET_COMMON_DATA|com.kugou.permission.ACCESS_DOWNLOAD_MANAGER|com.kugou.permission.ACCESS_DOWNLOAD_MANAGER_ADVANCED|com.kugou.permission.SEND_DOWNLOAD_COMPLETED_INTENTS|com.meizu.c2dm.permission.RECEIVE|com.meizu.flyme.push.permission.RECEIVE|com.sing.client.permission.C2D_MESSAGE|com.sing.client.permission.MIPUSH_RECEIVE|com.sing.client.permission.PROCESS_PUSH_MSG|com.sing.client.permission.PUSH_PROVIDER|com.sing.client.permission.TMF_SHARK|com.sing.client.push.permission.MESSAGE|com.sing.kugou.android.permission.ACCESS_KUGOU_SERVICE|com.sing.permission.ACCESS_DOWNLOAD_MANAGER|com.sing.permission.ACCESS_DOWNLOAD_MANAGER_ADVANCED|com.sing.permission.SEND_DOWNLOAD_COMPLETED_INTENTS,1,0,1,0,1,0,0
DF8392913DDF13EE63BE9F975B53072318CA578238D693C453FE63CB22B8016D,176349177,anzhi,android.hardware.camera.autofocus|android.permission.ACCESS_ASSISTED_GPS|android.permission.ACCESS_COARSE_LOCATION|android.permission.ACCESS_FINE_LOCATION|android.permission.ACCESS_GPS|android.permission.ACCESS_LOCATION|android.permission.ACCESS_NETWORK_STATE|android.permission.ACCESS_WIFI_STATE|android.permission.BLUETOOTH|android.permission.BLUETOOTH_ADMIN|android.permission.BROADCAST_STICKY|android.permission.CAMERA|android.permission.CHANGE_CONFIGURATION|android.permission.CHANGE_NETWORK_STATE|android.permission.CHANGE_WIFI_STATE|android.permission.DISABLE_KEYGUARD|android.permission.FLASHLIGHT|android.permission.FOREGROUND_SERVICE|android.permission.INSTALL_SHORTCUT|android.permission.INTERNET|android.permission.KILL_BACKGROUND_PROCESSES|android.permission.MODIFY_AUDIO_SETTINGS|android.permission.MOUNT_UNMOUNT_FILESYSTEMS|android.permission.NFC|android.permission.READ_CONTACTS|android.permission.READ_EXTERNAL_STORAGE|android.permission.READ_MEDIA_AUDIO|android.permission.READ_MEDIA_IMAGES|android.permission.READ_MEDIA_VIDEO|android.permission.READ_PHONE_STATE|android.permission.RECEIVE_USER_PRESENT|android.permission.RECORD_AUDIO|android.permission.REORDER_TASKS|android.permission.REQUEST_INSTALL_PACKAGES|android.permission.SMARTCARD|android.permission.SYSTEM_ALERT_WINDOW|android.permission.SYSTEM_OVERLAY_WINDOW|android.permission.USE_FINGERPRINT|android.permission.VIBRATE|android.permission.WAKE_LOCK|android.permission.WRITE_EXTERNAL_STORAGE|android.permission.WRITE_SETTINGS|com.android.launcher.permission.INSTALL_SHORTCUT|com.android.launcher.permission.READ_SETTINGS|com.android.launcher.permission.UNINSTALL_SHORTCUT|com.android.launcher.permission.WRITE_SETTINGS|com.coloros.mcs.permission.RECIEVE_MCS_MESSAGE|com.huawei.android.launcher.permission.CHANGE_BADGE|com.huawei.appmarket.service.commondata.permission.GET_COMMON_DATA|com.icbc.permission.FIN_APPLET_RECEIVER|com.icbc.permission.MIPUSH_RECEIVE|com.icbc.permission.PROCESS_PUSH_MSG|com.icbc.permission.PUSH_PROVIDER|org.simalliance.openmobileapi.SMARTCARD|vfc.hce.broadcast.permission,1,0,1,0,1,0,0
38910C50717F76D87D5D6E23A6B2E91344D0BCBFE3DE39F02468B210FCD250E6,122010308,anzhi,android.permission.ACCESS_BACKGROUND_LOCATION|android.permission.ACCESS_COARSE_LOCATION|android.permission.ACCESS_FINE_LOCATION|android.permission.ACCESS_GPS|android.permission.ACCESS_LOCATION_EXTRA_COMMANDS|android.permission.ACCESS_NETWORK_STATE|android.permission.ACCESS_WIFI_STATE|android.permission.BLUETOOTH|android.permission.BLUETOOTH_ADMIN|android.permission.CAMERA|android.permission.CHANGE_CONFIGURATION|android.permission.CHANGE_NETWORK_STATE|android.permission.CHANGE_WIFI_STATE|android.permission.DISABLE_KEYGUARD|android.permission.FLASHLIGHT|android.permission.FOREGROUND_SERVICE|android.permission.GET_TASKS|android.permission.INTERNET|android.permission.MODIFY_AUDIO_SETTINGS|android.permission.NFC|android.permission.READ_CALENDAR|android.permission.READ_EXTERNAL_STORAGE|android.permission.READ_LOGS|android.permission.READ_PHONE_STATE|android.permission.READ_PRIVILEGED_PHONE_STATE|android.permission.RECORD_AUDIO|android.permission.REQUEST_INSTALL_PACKAGES|android.permission.VIBRATE|android.permission.WAKE_LOCK|android.permission.WRITE_CALENDAR|android.permission.WRITE_EXTERNAL_STORAGE|android.permission.WRITE_SETTINGS|com.asus.msa.SupplementaryDID.ACCESS|com.coloros.mcs.permission.RECIEVE_MCS_MESSAGE|com.google.android.gms.permission.ACTIVITY_RECOGNITION|com.google.android.providers.gsf.permission.READ_GSERVICES|com.heytap.mcs.permission.RECIEVE_MCS_MESSAGE|com.huawei.android.launcher.permission.CHANGE_BADGE|com.mcdonalds.gma.cn.permission.C2D_MESSAGE|com.mcdonalds.gma.cn.permission.JPUSH_MESSAGE|com.mcdonalds.gma.cn.permission.MIPUSH_RECEIVE|com.mcdonalds.gma.cn.permission.PROCESS_PUSH_MSG|com.mcdonalds.gma.cn.permission.PUSH_PROVIDER|com.mcdonalds.gma.cn.push.permission.MESSAGE|com.meizu.c2dm.permission.RECEIVE|com.meizu.flyme.permission.PUSH|com.meizu.flyme.push.permission.RECEIVE|com.vivo.notification.permission.BADGE_ICON|freemme.permission.msa|org.simalliance.openmobileapi.SMARTCARD,1,0,1,0,1,0,0
3FCE85C9734B31F1B77F84E97129F4046D3A8AE4FF6368F616DD8DE9DA23D034,79343842,anzhi,android.permission.ACCESS_NETWORK_STATE|android.permission.ACCESS_WIFI_STATE|android.permission.BLUETOOTH|android.permission.BLUETOOTH_ADMIN|android.permission.BLUETOOTH_CONNECT|android.permission.BLUETOOTH_SCAN|android.permission.CALL_PHONE|android.permission.CAMERA|android.permission.CHANGE_NETWORK_STATE|android.permission.FOREGROUND_SERVICE|android.permission.GET_TASKS|android.permission.INTERNET|android.permission.MODIFY_AUDIO_SETTINGS|android.permission.READ_CALENDAR|android.permission.READ_CONTACTS|android.permission.READ_EXTERNAL_STORAGE|android.permission.READ_PHONE_STATE|android.permission.READ_PRIVILEGED_PHONE_STATE|android.permission.RECEIVE_USER_PRESENT|android.permission.RECORD_AUDIO|android.permission.REORDER_TASKS|android.permission.REQUEST_INSTALL_PACKAGES|android.permission.RESTART_PACKAGES|android.permission.SCHEDULE_EXACT_ALARM|android.permission.SYSTEM_ALERT_WINDOW|android.permission.VIBRATE|android.permission.WAKE_LOCK|android.permission.WRITE_CALENDAR|android.permission.WRITE_EXTERNAL_STORAGE|com.coloros.mcs.permission.RECIEVE_MCS_MESSAGE|com.heytap.mcs.permission.RECIEVE_MCS_MESSAGE|com.huawei.android.launcher.permission.CHANGE_BADGE |com.tencent.wemeet.app.permission.MIPUSH_RECEIVE|com.tencent.wemeet.app.permission.PROCESS_PUSH_MSG|com.tencent.wemeet.app.permission.PUSH_PROVIDER|com.tencent.wemeet.app.permission.XGPUSH_RECEIVE|READ_PHONE_NUMBERS,1,0,1,0,1,0,0
0CBAA076A20B699B5408D9CD15A1A256A4751D2EE53B4A3E03D96AEB727A4AC0,111460789,appchina,android.permission.ACCESS_NETWORK_STATE|android.permission.ACCESS_WIFI_STATE|android.permission.CHANGE_NETWORK_STATE|android.permission.FOREGROUND_SERVICE|android.permission.GET_TASKS|android.permission.INTERNET|android.permission.MODIFY_AUDIO_SETTINGS|android.permission.POST_NOTIFICATIONS|android.permission.READ_EXTERNAL_STORAGE|android.permission.RECORD_AUDIO|android.permission.REQUEST_IGNORE_BATTERY_OPTIMIZATIONS|android.permission.REQUEST_INSTALL_PACKAGES|android.permission.WRITE_EXTERNAL_STORAGE|com.asus.msa.SupplementaryDID.ACCESS|com.coloros.mcs.permission.RECIEVE_MCS_MESSAGE|com.heytap.mcs.permission.RECIEVE_MCS_MESSAGE|com.hihonor.android.launcher.permission.CHANGE_BADGE|com.huawei.android.launcher.permission.CHANGE_BADGE|com.meizu.c2dm.permission.RECEIVE|com.meizu.flyme.permission.PUSH|com.meizu.flyme.push.permission.RECEIVE|com.shanbay.listen.permission.C2D_MESSAGE|com.shanbay.listen.permission.JPUSH_MESSAGE|com.shanbay.listen.permission.MIPUSH_RECEIVE|com.shanbay.listen.permission.PROCESS_PUSH_MSG|com.shanbay.listen.permission.PUSH_PROVIDER|com.shanbay.listen.push.permission.MESSAGE|com.vivo.notification.permission.BADGE_ICON|freemme.permission.msa,1,0,1,0,1,0,0
68FA010961B62CA53B1F17F658C6E01A2584021DF29EF24DEF721901F1E7DFBE,6699419,fdroid,NO_PERMISSIONS,1,0,1,0,1,0,0
CD754F47C29464EB353979D5C2FCA1859EFA3C23B0D3A19D78555F861144EB53,141234051,anzhi,android.hardware.camera|android.permission.ACCESS_COARSE_LOCATION|android.permission.ACCESS_COARSE_UPDATES|android.permission.ACCESS_FINE_LOCATION|android.permission.ACCESS_NETWORK_STATE|android.permission.ACCESS_WIFI_STATE|android.permission.BATTERY_STATS|android.permission.BLUETOOTH|android.permission.BLUETOOTH_ADMIN|android.permission.BLUETOOTH_PRIVILEGED|android.permission.BROADCAST_STICKY|android.permission.CAMERA|android.permission.CHANGE_CONFIGURATION|android.permission.CHANGE_NETWORK_STATE|android.permission.CHANGE_WIFI_STATE|android.permission.FLASHLIGHT|android.permission.FOREGROUND_SERVICE|android.permission.GET_ACCOUNTS|android.permission.GET_TASKS|android.permission.INTERNET|android.permission.MANAGE_FINGERPRINT|android.permission.MODIFY_AUDIO_SETTINGS|android.permission.MOUNT_UNMOUNT_FILESYSTEMS|android.permission.NFC|android.permission.READ_APP_BADGE|android.permission.READ_CALENDAR|android.permission.READ_CONTACTS|android.permission.READ_EXTERNAL_STORAGE|android.permission.READ_PHONE_STATE|android.permission.READ_SETTINGS|android.permission.READ_SMS|android.permission.RECEIVE_BOOT_COMPLETED|android.permission.RECORD_AUDIO|android.permission.REORDER_TASKS|android.permission.REQUEST_INSTALL_PACKAGES|android.permission.SYSTEM_ALERT_WINDOW|android.permission.USE_FINGERPRINT|android.permission.VIBRATE|android.permission.WAKE_LOCK|android.permission.WRITE_CALENDAR|android.permission.WRITE_EXTERNAL_STORAGE|android.permission.WRITE_SETTINGS|android.permission.WRITE_SMS|android.permission.ZTE_HEARTYSERVICE_MANAGEMENT|com.anddoes.launcher.permission.UPDATE_COUNT|com.android.launcher.permission.INSTALL_SHORTCUT|com.android.launcher.permission.UNINSTALL_SHORTCUT|com.cgbchina.xpt.permission.HCE_PUSH_MESSAGE|com.cgbchina.xpt.permission.MIPUSH_RECEIVE|com.cgbchina.xpt.permission.PROCESS_PUSH_MSG|com.cgbchina.xpt.permission.PUSH_PROVIDER|com.coloros.mcs.permission.RECIEVE_MCS_MESSAGE|com.heytap.mcs.permission.RECIEVE_MCS_MESSAGE|com.htc.launcher.permission.READ_SETTINGS|com.htc.launcher.permission.UPDATE_SHORTCUT|com.huawei.android.launcher.permission.CHANGE_BADGE|com.huawei.android.launcher.permission.MANAGE_DOCUMENTS|com.huawei.android.launcher.permission.READ_SETTINGS|com.huawei.android.launcher.permission.WRITE_SETTINGS|com.huawei.appmarket.service.commondata.permission.GET_COMMON_DATA|com.majeur.launcher.permission.UPDATE_BADGE|com.samsung.android.authservice.permission.READ_CONTENT_PROVIDER|com.sec.android.provider.badge.permission.READ|com.sec.android.provider.badge.permission.WRITE|com.sonyericsson.home.permission.BROADCAST_BADGE|com.sonymobile.home.permission.PROVIDER_INSERT_BADGE|nxp.permission.ACCESS_WALLET_SERVICE,1,0,1,0,1,1,0
343278D9BFA064215ED0CB25C63BE9A237260A5A2F3195FB051F7F5A1A09B785,98264605,anzhi,android.permission.ACCESS_NETWORK_STATE|android.permission.ACCESS_WIFI_STATE|android.permission.BLUETOOTH|android.permission.CAMERA|android.permission.CHANGE_NETWORK_STATE|android.permission.FOREGROUND_SERVICE|android.permission.INTERNET|android.permission.READ_CALENDAR|android.permission.READ_EXTERNAL_STORAGE|android.permission.READ_PHONE_STATE|android.permission.RECORD_AUDIO|android.permission.WAKE_LOCK|android.permission.WRITE_CALENDAR|android.permission.WRITE_EXTERNAL_STORAGE|cn.com.langeasy.EasyListen.READ_USERINFO|com.google.android.apps.photos.permission.GOOGLE_PHOTOS,1,0,1,0,1,1,0
A8BD2A5ECFAA668711B7B514B1EC9C155DAD75D0DE8F972EE0D1F570B7862D9B,46284060,appchina,android.permission.ACCESS_COARSE_LOCATION|android.permission.ACCESS_FINE_LOCATION|android.permission.ACCESS_NETWORK_STATE|android.permission.ACCESS_WIFI_STATE|android.permission.BLUETOOTH|android.permission.BROADCAST_STICKY|android.permission.CAMERA|android.permission.FLASHLIGHT|android.permission.FOREGROUND_SERVICE|android.permission.GET_TASKS|android.permission.INTERNET|android.permission.MANAGE_FINGERPRINT|android.permission.MOUNT_UNMOUNT_FILESYSTEMS|android.permission.READ_EXTERNAL_STORAGE|android.permission.READ_PHONE_STATE|android.permission.RECEIVE_BOOT_COMPLETED|android.permission.REORDER_TASKS|android.permission.REQUEST_INSTALL_PACKAGES|android.permission.SYSTEM_ALERT_WINDOW|android.permission.USE_FACERECOGNITION|android.permission.USE_FINGERPRINT|android.permission.VIBRATE|android.permission.WAKE_LOCK|android.permission.WRITE_EXTERNAL_STORAGE|cn.gov.tax.its.permission.C2D_MESSAGE|cn.gov.tax.its.permission.MIPUSH_RECEIVE|cn.gov.tax.its.permission.PROCESS_PUSH_MSG|cn.gov.tax.its.permission.PUSH_PROVIDER|cn.gov.tax.its.push.permission.MESSAGE|cn.org.ifaa.permission.USE_IFAA_MANAGER|com.coloros.mcs.permission.RECIEVE_MCS_MESSAGE|com.google.android.c2dm.permission.RECEIVE|com.heytap.mcs.permission.RECIEVE_MCS_MESSAGE|com.huawei.appmarket.service.commondata.permission.GET_COMMON_DATA|com.meizu.c2dm.permission.RECEIVE|com.meizu.flyme.push.permission.RECEIVE|oppo.permission.USE_FACE,1,0,1,0,1,1,0
FEA24B0B3822218266D56BC6584F5AE4C49F9B9DF971A39D9058D955D60FC5C4,172460551,anzhi,android.permission.ACCESS_DOWNLOAD_MANAGER|android.permission.ACCESS_NETWORK_STATE|android.permission.ACCESS_WIFI_STATE|android.permission.AUTHENTICATE_ACCOUNTS|android.permission.BLUETOOTH|android.permission.BLUETOOTH_ADMIN|android.permission.BROADCAST_STICKY|android.permission.CAMERA|android.permission.CHANGE_CONFIGURATION|android.permission.CHANGE_NETWORK_STATE|android.permission.CHANGE_WIFI_STATE|android.permission.DISABLE_KEYGUARD|android.permission.DOWNLOAD_WITHOUT_NOTIFICATION|android.permission.EXPAND_STATUS_BAR|android.permission.FLASHLIGHT|android.permission.FOREGROUND_SERVICE|android.permission.GET_TASKS|android.permission.INTERACT_ACROSS_USERS|android.permission.INTERNET|android.permission.KILL_BACKGROUND_PROCESSES|android.permission.MANAGE_ACCOUNTS|android.permission.MODIFY_AUDIO_SETTINGS|android.permission.MOUNT_UNMOUNT_FILESYSTEMS|android.permission.READ_APP_BADGE|android.permission.READ_EXTERNAL_STORAGE|android.permission.READ_LOGS|android.permission.READ_PHONE_STATE|android.permission.READ_SETTINGS|android.permission.READ_SYNC_SETTINGS|android.permission.READ_SYNC_STATS|android.permission.RECORD_AUDIO|android.permission.REORDER_TASKS|android.permission.REQUEST_COMPANION_RUN_IN_BACKGROUND|android.permission.REQUEST_COMPANION_USE_DATA_IN_BACKGROUND|android.permission.REQUEST_INSTALL_PACKAGES|android.permission.SYSTEM_ALERT_WINDOW|android.permission.SYSTEM_OVERLAY_WINDOW|android.permission.VIBRATE|android.permission.WAKE_LOCK|android.permission.WRITE_EXTERNAL_STORAGE|android.permission.WRITE_SYNC_SETTINGS|com.anddoes.launcher.permission.UPDATE_COUNT|com.android.launcher.permission.INSTALL_SHORTCUT|com.android.launcher.permission.READ_SETTINGS|com.android.launcher.permission.WRITE_SETTINGS|com.asus.msa.SupplementaryDID.ACCESS|com.bbk.launcher2.permission.READ_SETTINGS|com.coloros.mcs.permission.RECIEVE_MCS_MESSAGE|com.heytap.mcs.permission.RECIEVE_MCS_MESSAGE|com.htc.launcher.permission.READ_SETTINGS|com.htc.launcher.permission.UPDATE_SHORTCUT|com.huawei.android.launcher.permission.CHANGE_BADGE|com.huawei.android.launcher.permission.CHANGE_BADGE |com.huawei.android.launcher.permission.READ_SETTINGS|com.huawei.android.launcher.permission.WRITE_SETTINGS|com.huawei.appmarket.service.commondata.permission.GET_COMMON_DATA|com.majeur.launcher.permission.UPDATE_BADGE|com.oppo.launcher.permission.READ_SETTINGS|com.oppo.launcher.permission.WRITE_SETTINGS|com.sec.android.provider.badge.permission.READ|com.sec.android.provider.badge.permission.WRITE|com.sonyericsson.home.permission.BROADCAST_BADGE|com.sonymobile.home.permission.PROVIDER_INSERT_BADGE|com.youdao.dict.permission.MIPUSH_RECEIVE|com.youdao.dict.permission.PROCESS_PUSH_MSG|com.youdao.dict.permission.PUSH_PROVIDER|com.youdao.dict.permission.READ_PROVIDER|com.youdao.dict.permission.RECEIVE_MSG|freemme.permission.msa|me.everything.badger.permission.BADGE_COUNT_READ|me.everything.badger.permission.BADGE_COUNT_WRITE,1,0,0,0,1,0,0
5FF55E498D75FCE0BAD4F928BF801F295FCE43063DC5FDEBAF6BE45D1BFD7008,11433385,anzhi,android.permission.ACCESS_NETWORK_STATE|android.permission.ACCESS_WIFI_STATE|android.permission.INTERNET,1,0,1,0,1,0,0
